COMPTE_COMPTABLE;DATE_MVT;PIECE_COMPTABLE;MONTANT;SENS;LIBELLE_FACTURE;DATE_REGLEMENT;DATE_ECHEANCE;HICTSA;TYPE_COMPTE;ID_ECRITURE
6130200000;2019-01-01;40071;6294.17;D;FACT;2021-03-01;2021-03-01;X;613;6781
6130200000;2019-01-01;40035;115.0;D;FACT;2021-03-01;2021-03-01;X;613;6782
6130200000;2019-01-01;50014;6294.17;D;FACT;2021-03-01;2021-03-01;X;613;6783
6130200000;2019-01-01;50044;115.0;D;FACT;2021-03-01;2021-03-01;X;613;6784
6130200000;2019-01-01;50045;115.0;D;FACT;2021-03-01;2021-03-01;X;613;6785
6130200000;2019-01-01;60041;115.0;D;FACTURE;2021-03-01;2021-03-01;X;613;6786
6130200000;2019-01-01;60042;115.0;D;FACTURE;2021-03-01;2021-03-01;X;613;6787
6130200000;2019-01-01;60031;7194.17;D;FACT;2021-03-01;2021-03-01;X;613;6788
6130200000;2019-01-01;70024;115.0;D;FACT;2021-03-01;2021-03-01;X;613;6789
6130200000;2019-01-01;70025;115.0;D;FACT;2021-03-01;2021-03-01;X;613;6790
6130200000;2019-01-31;80038;9.0;D;FACTURE;2021-03-01;2021-03-01;X;613;6791
6130200000;2019-01-31;80025;115.0;D;FACTURE;2021-03-01;2021-03-01;X;613;6792
6130200000;2019-01-31;80026;115.0;D;FACTURE;2021-03-01;2019-01-31;X;613;6793
6130200000;2019-01-03;90030;115.0;D;FACTURE;2021-03-01;2021-03-01;X;613;6794
6130200000;2019-01-03;90029;115.0;D;FACTURE;2021-03-01;2021-03-01;X;613;6795
6130200000;2019-01-02;100007;115.0;D;FACTURE;2021-03-01;2021-03-01;X;613;6796
6130200000;2019-01-02;100008;115.0;D;FACTURE;2021-03-01;2021-03-01;X;613;6797
6130300000;2019-01-01;10006;422.99;D;FACT;2021-03-01;2019-01-05;X;613;6798
6130300000;2019-01-01;10005;375.77;D;FACT;2021-03-01;2019-01-10;X;613;6799
6130300000;2019-01-01;20030;375.77;D;FACT;2021-03-01;2021-03-01;X;613;6800
6130300000;2019-01-01;20031;422.99;D;FACT;2021-03-01;2021-03-01;X;613;6801
6130300000;2019-01-01;30001;375.77;D;FACT;2021-03-01;2021-03-01;X;613;6802
6130300000;2019-01-01;30002;422.99;D;FACT;2021-03-01;2021-03-01;X;613;6803
6130300000;2019-01-01;40018;375.77;D;FACT;2021-03-01;2021-03-01;X;613;6804
6130300000;2019-01-01;40001;422.99;D;FACT;2021-03-01;2021-03-01;X;613;6805
6130300000;2019-01-02;40010;528.57;D;NDF;2021-03-01;2021-03-01;X;613;6806
6130300000;2019-01-14;40002;622.68;D;CARTE;2021-03-01;2021-03-01;X;613;6807
6130300000;2019-01-01;50011;375.77;D;FACT;2021-03-01;2021-03-01;X;613;6808
6130300000;2019-01-01;50012;422.99;D;FACT;2021-03-01;2021-03-01;X;613;6809
6130300000;2019-01-01;60001;375.77;D;FACT;2021-03-01;2021-03-01;X;613;6810
6130300000;2019-01-01;60002;422.99;D;FACT;2021-03-01;2021-03-01;X;613;6811
6130300000;2019-01-15;60006;408.64;D;CB;2021-03-01;2021-03-01;X;613;6812
6130300000;2019-01-01;70001;422.99;D;FACT;2021-03-01;2021-03-01;X;613;6813
6130300000;2019-01-01;70002;375.77;D;FACT;2021-03-01;2021-03-01;X;613;6814
6130300000;2019-01-16;70011;1681.68;D;FACT;2021-03-01;2021-03-01;X;613;6815
6130300000;2019-01-01;80007;421.3;D;FACTURE;2021-03-01;2021-03-01;X;613;6816
6130300000;2019-01-01;80008;422.99;D;FACTURE;2021-03-01;2019-01-05;X;613;6817
6130300000;2019-01-01;90001;422.99;D;FACT;2021-03-01;2021-03-01;X;613;6818
6130300000;2019-01-01;90002;421.3;D;FACT;2021-03-01;2021-03-01;X;613;6819
6130300000;2019-01-01;100003;421.3;D;FACTURE;2021-03-01;2021-03-01;X;613;6820
6130300000;2019-01-01;100004;422.99;D;FACTURE;2021-03-01;2021-03-01;X;613;6821
6130500000;2019-01-31;10097;30.0;D;FACT;2021-03-01;2021-03-01;X;613;6822
6226000000;2019-01-31;900950;3500.0;D;PROV;2021-03-01;2021-03-01;X;622;6823
6130500000;2019-01-28;20077;30.0;D;FACT;2021-03-01;2021-03-01;X;613;6824
6130500000;2019-01-21;30050;388.5;D;FACT;2021-03-01;2021-03-01;X;613;6825
4111000000;2019-01-14;31613;750.0;D;FACTURE;2021-03-01;2019-01-14;X;411;6826
6130500000;2019-01-31;50053;152.23;D;FACT;2021-03-01;2021-03-01;X;613;6827
6130500000;2019-01-21;60072;388.5;D;FACT;2021-03-01;2021-03-01;X;613;6828
6130500000;2019-01-30;60067;152.23;D;FACT;2021-03-01;2021-03-01;X;613;6829
6130500000;2019-01-30;60071;30.0;D;FACT;2021-03-01;2021-03-01;X;613;6830
6130500000;2019-01-31;70038;152.23;D;FACTURE;2021-03-01;2021-03-01;X;613;6831
6130800000;2019-01-30;10089;24.78;D;FACT;2021-03-01;2021-03-01;X;613;6832
6130800000;2019-01-31;30071;24.78;D;FACT;2021-03-01;2021-03-01;X;613;6833
6130800000;2019-01-29;50054;24.78;D;FACT;2021-03-01;2021-03-01;X;613;6834
6130800000;2019-01-31;70042;123.61;D;FACT;2021-03-01;2021-03-01;X;613;6835
6130900000;2019-01-16;10074;217.67;D;FACT;2021-03-01;2021-03-01;X;613;6836
6130900000;2019-01-16;30032;1328.1;D;FACT;2021-03-01;2021-03-01;X;613;6837
6130900000;2019-01-16;40025;217.67;D;FACT;2021-03-01;2021-03-01;X;613;6838
6130900000;2019-01-15;60011;1328.1;D;FACT;2021-03-01;2021-03-01;X;613;6839
6150000000;2019-01-07;50002;85.0;D;FACT;2021-03-01;2021-03-01;X;615;6840
6150000000;2019-01-15;50006;376.12;D;FACT;2021-03-01;2021-03-01;X;615;6841
6150000000;2019-01-05;60007;84.1;C;AVOIR;2021-03-01;2021-03-01;X;615;6842
6150000000;2019-01-10;60037;9.0;D;FACTURE;2021-03-01;2021-03-01;X;615;6843
6150000000;2019-01-15;60013;376.12;D;FACT;2021-03-01;2021-03-01;X;615;6844
6150000000;2019-01-18;60025;130.0;D;FACT;2021-03-01;2021-03-01;X;615;6845
6150000000;2019-01-18;60026;136.0;D;FACT;2021-03-01;2021-03-01;X;615;6846
6150000000;2019-01-15;70016;376.12;D;FACT;2021-03-01;2021-03-01;X;615;6847
6150000000;2019-01-15;80004;292.01;D;FACTURE;2021-03-01;2021-03-01;X;615;6848
6150500000;2019-01-31;10093;391.76;D;FACT;2021-03-01;2021-03-01;X;615;6849
6160000000;2019-01-05;10026;5759.7;D;CHQ;2021-03-01;2021-03-01;X;616;6850
6160000000;2019-01-31;30015;311.62;D;PLVT;2021-03-01;2021-03-01;X;616;6851
6160000000;2019-01-30;60014;311.62;D;PLVT;2021-03-01;2019-01-30;X;616;6852
6160000000;2019-01-07;70036;5747.73;D;CHQ;2021-03-01;2021-03-01;X;616;6853
6160000000;2019-01-30;900436;311.62;D;PRLVT;2021-03-01;2021-03-01;X;616;6854
6180000000;2019-01-20;50053;254.28;D;CHQ;2021-03-01;2021-03-01;X;618;6855
6780000000;2019-01-22;900656;3018.0;D;CHEQUE;2021-03-01;2021-03-01;X;678;6856
"";2019-01-15;70025;39.53;D;PLVT;2018-01-15;2019-01-15;S;"";6857
6180000000;2019-01-28;90053;635.2;D;CHEQUE;2021-03-01;2021-03-01;X;618;6858
6180000000;2019-01-15;100011;52.12;C;REMISE;2021-03-01;2021-03-01;X;618;6859
6226000000;2019-01-21;10095;904.0;D;FACT;2021-03-01;2021-03-01;X;622;6860
6226000000;2019-01-26;20038;359.0;D;FACT;2021-03-01;2021-03-01;X;622;6861
6226000000;2019-01-11;30038;1250.0;D;FACT;2021-03-01;2021-03-01;X;622;6862
6226000000;2019-01-30;30061;451.0;D;FACT;2021-03-01;2021-03-01;X;622;6863
6226000000;2019-01-22;40005;4042.0;D;FACT;2021-03-01;2021-03-01;X;622;6864
6226000000;2019-01-22;40006;445.0;D;FACT;2021-03-01;2021-03-01;X;622;6865
6226000000;2019-01-06;50023;500.0;D;FACT;2021-03-01;2021-03-01;X;622;6866
6226000000;2019-01-20;50057;477.0;D;FACT;2021-03-01;2021-03-01;X;622;6867
6226000000;2019-01-27;50026;4520.0;D;FACT;2021-03-01;2021-03-01;X;622;6868
6226000000;2019-01-31;50037;480.0;D;FACT;2021-03-01;2021-03-01;X;622;6869
6226000000;2019-01-22;60009;495.0;D;FACT;2021-03-01;2021-03-01;X;622;6870
6226000000;2019-01-15;70009;469.25;D;FACT;2021-03-01;2021-03-01;X;622;6871
6226000000;2019-01-20;80037;745.0;D;FACTURE;2021-03-01;2021-03-01;X;622;6872
6226000000;2019-01-21;90054;317.0;D;FACTURE;2021-03-01;2021-03-01;X;622;6873
6226000000;2019-01-21;90055;330.0;D;FACTURE;2021-03-01;2021-03-01;X;622;6874
6227000000;2019-01-17;40012;44.2;D;CB;2021-03-01;2021-03-01;X;622;6875
6227000000;2019-01-17;40012;40.95;D;CB;2021-03-01;2021-03-01;X;622;6876
6227000000;2019-01-20;50003;3.9;D;NDF;2021-03-01;2021-03-01;X;622;6877
6241000000;2019-01-21;10051;13.0;D;FACT;2021-03-01;2021-03-01;X;624;6878
6241000000;2019-01-28;10078;16.0;D;FACT;2021-03-01;2021-03-01;X;624;6879
6241000000;2019-01-31;10092;51.0;D;FACT;2021-03-01;2021-03-01;X;624;6880
6241000000;2019-01-09;20018;29.9;D;FACT;2021-03-01;2021-03-01;X;624;6881
6241000000;2019-01-10;20052;9.5;D;FACT;2021-03-01;2021-03-01;X;624;6882
6241000000;2019-01-19;20012;37.0;D;FACT;2021-03-01;2021-03-01;X;624;6883
6241000000;2019-01-27;20054;51.5;D;FACT;2021-03-01;2021-03-01;X;624;6884
6241000000;2019-01-09;30009;13.0;D;FACT;2021-03-01;2021-03-01;X;624;6885
6241000000;2019-01-12;30028;32.0;D;FACT;2021-03-01;2021-03-01;X;624;6886
6241000000;2019-01-24;30040;2151.46;D;FACT;2021-03-01;2021-03-01;X;624;6887
6241000000;2019-01-31;30057;40.0;D;FACT;2021-03-01;2021-03-01;X;624;6888
6241000000;2019-01-30;40028;25.0;D;FACT;2021-03-01;2021-03-01;X;624;6889
6241000000;2019-01-30;40045;32.0;D;FACT;2021-03-01;2021-03-01;X;624;6890
6241000000;2019-01-30;40048;30.0;D;FACT;2021-03-01;2021-03-01;X;624;6891
6241000000;2019-01-30;50020;22.0;D;FACT;2021-03-01;2021-03-01;X;624;6892
6241000000;2019-01-05;60004;31.0;D;FACT;2021-03-01;2021-03-01;X;624;6893
6241000000;2019-01-09;60038;18.0;D;FACTURE;2021-03-01;2021-03-01;X;624;6894
6241000000;2019-01-10;60034;28.0;D;FACTURE;2021-03-01;2021-03-01;X;624;6895
6241000000;2019-01-16;60010;15.0;D;FACT;2021-03-01;2021-03-01;X;624;6896
6241000000;2019-01-30;60065;44.8;D;FACT;2021-03-01;2021-03-01;X;624;6897
6241000000;2019-01-30;60046;15.9;D;FACT;2021-03-01;2021-03-01;X;624;6898
6241000000;2019-01-01;70014;23.0;D;FACT;2021-03-01;2021-03-01;X;624;6899
4015000200;2019-01-01;1081;283.73;C;VDS;2018-01-12;2021-03-01;S;401;6900
4015000200;2019-01-01;1082;93.95;C;VDS;2018-01-12;2021-03-01;S;401;6901
4015000200;2019-01-01;1083;332.5;C;VDS;2018-01-12;2021-03-01;S;401;6902
4015000200;2019-01-01;1084;259.31;C;VDS;2018-01-12;2021-03-01;S;401;6903
4015000200;2019-01-01;1085;882.18;C;VDS;2018-01-12;2021-03-01;S;401;6904
4015000200;2019-01-01;1086;867.7;C;VDS;2018-01-12;2021-03-01;S;401;6905
4015000200;2019-01-01;1087;2670.56;C;VDS;2018-01-12;2021-03-01;S;401;6906
4015000200;2019-01-01;39684;5213.49;D;VDS>12/02/14;2018-01-12;2021-03-01;S;401;6907
4015000200;2019-01-01;2048;278.52;C;VDS;2018-01-12;2021-03-01;S;401;6908
4015000200;2019-01-01;2049;2886.19;C;VDS;2018-01-12;2021-03-01;S;401;6909
4015000200;2019-01-01;2050;345.14;C;VDS;2018-01-12;2021-03-01;S;401;6910
4015000200;2019-01-01;2051;608.04;C;VDS;2018-01-12;2021-03-01;S;401;6911
4015000200;2019-01-01;2052;78.94;C;VDS;2018-01-12;2021-03-01;S;401;6912
4015000200;2019-01-01;2053;333.01;C;VDS;2018-01-12;2021-03-01;S;401;6913
4015000200;2019-01-01;2054;123.34;C;VDS;2018-01-12;2021-03-01;S;401;6914
6241000000;2019-01-06;70012;30.0;D;FACT;2021-03-01;2021-03-01;X;624;6915
6241000000;2019-01-07;70020;18.0;D;FACT;2021-03-01;2021-03-01;X;624;6916
6241000000;2019-01-10;70013;22.0;D;FACT;2021-03-01;2021-03-01;X;624;6917
6241000000;2019-01-15;70018;25.0;D;FACT;2021-03-01;2021-03-01;X;624;6918
6241000000;2019-01-29;70032;35.0;D;FACT;2021-03-01;2021-03-01;X;624;6919
6241000000;2019-01-31;70028;27.0;D;FACT;2021-03-01;2021-03-01;X;624;6920
6241000000;2019-01-17;80015;27.0;D;FACT;2021-03-01;2021-03-01;X;624;6921
6241000000;2019-01-20;80017;30.0;D;FACT;2021-03-01;2021-03-01;X;624;6922
6242000000;2019-01-28;20068;11.0;D;FACT;2021-03-01;2021-03-01;X;624;6923
6242000000;2019-01-28;20069;371.15;D;FACT;2021-03-01;2021-03-01;X;624;6924
6242000000;2019-01-28;20053;119.0;D;FACT;2021-03-01;2021-03-01;X;624;6925
6242000000;2019-01-28;20053;174.0;D;FACT;2021-03-01;2021-03-01;X;624;6926
6242000000;2019-01-28;20053;159.0;D;FACT;2021-03-01;2021-03-01;X;624;6927
6242000000;2019-01-28;20053;271.0;D;FACT;2021-03-01;2021-03-01;X;624;6928
6242000000;2019-01-28;20053;109.0;D;FACT;2021-03-01;2021-03-01;X;624;6929
6242000000;2019-01-28;20041;490.0;D;FACT;2021-03-01;2021-03-01;X;624;6930
6242000000;2019-01-31;30054;89.38;D;FACT;2021-03-01;2021-03-01;X;624;6931
6242000000;2019-01-31;30055;346.64;D;FACT;2021-03-01;2021-03-01;X;624;6932
7082000000;2019-01-15;40008;115.0;C;FACT;2021-03-01;2021-03-01;X;708;6933
6242000000;2019-01-15;40007;70.0;D;FACT;2021-03-01;2021-03-01;X;624;6934
6242000000;2019-01-30;40041;155.0;D;FACT;2021-03-01;2021-03-01;X;624;6935
6242000000;2019-01-30;40054;54.08;D;FACT;2021-03-01;2021-03-01;X;624;6936
6242000000;2019-01-30;40047;325.0;D;FACT;2021-03-01;2021-03-01;X;624;6937
6242000000;2019-01-30;40070;174.0;D;FACT;2021-03-01;2021-03-01;X;624;6938
6242000000;2019-01-30;40070;119.0;D;FACT;2021-03-01;2021-03-01;X;624;6939
6242000000;2019-01-30;40070;141.0;D;FACT;2021-03-01;2021-03-01;X;624;6940
6242000000;2019-01-30;40070;164.0;D;FACT;2021-03-01;2021-03-01;X;624;6941
6242000000;2019-01-30;60050;174.0;D;FACT;2021-03-01;2021-03-01;X;624;6942
6242000000;2019-01-30;60050;119.0;D;FACT;2021-03-01;2021-03-01;X;624;6943
6242000000;2019-01-31;70036;338.0;D;FACT;2021-03-01;2021-03-01;X;624;6944
6242000000;2019-01-31;70034;102.0;D;FACT;2021-03-01;2021-03-01;X;624;6945
6242000000;2019-01-31;70029;198.0;D;FACT;2021-03-01;2021-03-01;X;624;6946
6242000000;2019-01-19;80027;174.0;D;FACTURE;2021-03-01;2021-03-01;X;624;6947
6242000000;2019-01-19;80027;119.0;D;FACTURE;2021-03-01;2021-03-01;X;624;6948
6242000000;2019-01-31;80022;396.0;D;FACT;2021-03-01;2021-03-01;X;624;6949
6242000000;2019-01-31;80028;109.79;D;FACTURE;2021-03-01;2021-03-01;X;624;6950
6242000000;2019-01-30;90057;43.74;D;FACTURE;2021-03-01;2021-03-01;X;624;6951
6242000000;2019-01-30;90058;226.21;D;FACTURE;2021-03-01;2021-03-01;X;624;6952
6242000000;2019-01-06;100014;45.0;C;AVOIR;2021-03-01;2021-03-01;X;624;6953
6243000000;2019-01-07;50001;110.0;D;FACT;2021-03-01;2021-03-01;X;624;6954
6250300000;2019-01-21;20010;16.3;D;CB;2021-03-01;2021-03-01;X;625;6955
6250300000;2019-01-21;20010;9.0;D;CB;2021-03-01;2021-03-01;X;625;6956
6250300000;2019-01-21;20010;6.0;D;CB;2021-03-01;2021-03-01;X;625;6957
6250300000;2019-01-23;30007;12.2;D;CB;2021-03-01;2021-03-01;X;625;6958
6250300000;2019-01-23;30007;60.34;D;CB;2021-03-01;2021-03-01;X;625;6959
6250700000;2019-01-17;30004;15.0;D;NDF;2021-03-01;2021-03-01;X;625;6960
6250700000;2019-01-17;30004;12.0;D;NDF;2021-03-01;2021-03-01;X;625;6961
6250700000;2019-01-02;40010;111.34;D;NDF;2021-03-01;2021-03-01;X;625;6962
6250700000;2019-01-02;40010;461.28;D;NDF;2021-03-01;2021-03-01;X;625;6963
6251100000;2019-01-16;20005;61.45;D;NDF;2021-03-01;2021-03-01;X;625;6964
6251100000;2019-01-16;20005;87.5;D;NDF;2021-03-01;2021-03-01;X;625;6965
6251200000;2019-01-08;60043;39.04;D;FACTURE;2021-03-01;2021-03-01;X;625;6966
6251200000;2019-01-08;60044;28.87;D;FACTURE;2021-03-01;2021-03-01;X;625;6967
6251200000;2019-01-10;999999;8.1;D;Centralisation;2021-03-01;2021-03-01;X;625;6968
6251200000;2019-01-03;999999;32.57;D;Centralisation;2021-03-01;2021-03-01;X;625;6969
6251400000;2019-01-20;20002;35.22;D;NDF;2021-03-01;2021-03-01;X;625;6970
6251400000;2019-01-26;30002;626.66;D;NDF;2021-03-01;2021-03-01;X;625;6971
6251400000;2019-01-26;30002;5.58;D;NDF;2021-03-01;2021-03-01;X;625;6972
6251400000;2019-01-26;30002;11.9;D;NDF;2021-03-01;2021-03-01;X;625;6973
6251400000;2019-01-28;50001;169.4;D;NDF;2021-03-01;2021-03-01;X;625;6974
6251600000;2019-01-21;20009;7.4;D;CB;2021-03-01;2021-03-01;X;625;6975
6251600000;2019-01-21;20009;1677.88;D;CB;2021-03-01;2021-03-01;X;625;6976
6251600000;2019-01-21;20009;70.0;D;CB;2021-03-01;2021-03-01;X;625;6977
6251600000;2019-01-21;20009;589.25;D;CB;2021-03-01;2021-03-01;X;625;6978
6251600000;2019-01-21;20009;70.0;D;CB;2021-03-01;2021-03-01;X;625;6979
6251600000;2019-01-21;20009;229.39;D;CB;2021-03-01;2021-03-01;X;625;6980
6251600000;2019-01-15;999999;1677.02;D;Centralisation;2021-03-01;2021-03-01;X;625;6981
6251800000;2019-01-09;20003;15.16;D;NDF;2021-03-01;2021-03-01;X;625;6982
6251900000;2019-01-07;10001;153.2;D;FACT;2021-03-01;2019-01-21;X;625;6983
6251900000;2019-01-07;10002;21.04;D;FACT;2021-03-01;2019-01-21;X;625;6984
6251900000;2019-01-12;10001;3.93;D;NDF;2021-03-01;2021-03-01;X;625;6985
6251900000;2019-01-17;20004;109.06;D;NDF;2021-03-01;2021-03-01;X;625;6986
6251900000;2019-01-30;10005;15.7;D;CB;2021-03-01;2021-03-01;X;625;6987
6251900000;2019-01-09;20016;50.54;D;FACT;2021-03-01;2021-03-01;X;625;6988
6251900000;2019-01-25;20001;35.6;D;NDF;2021-03-01;2021-03-01;X;625;6989
4015000200;2019-01-01;11050;2703.17;C;VDS;2018-01-13;2021-03-01;S;401;6990
4015000200;2019-01-01;11051;119.71;C;VDS;2018-01-13;2021-03-01;S;401;6991
4015000200;2019-01-01;11052;562.97;C;VDS;2018-01-13;2021-03-01;S;401;6992
4015000200;2019-01-01;11053;1101.4;C;VDS;2018-01-13;2021-03-01;S;401;6993
4015000200;2019-01-01;11054;1216.63;C;VDS;2018-01-13;2021-03-01;S;401;6994
4015000200;2019-01-01;11055;317.03;C;VDS;2018-01-13;2021-03-01;S;401;6995
4015000200;2019-01-01;11056;72.67;C;VDS;2018-01-13;2021-03-01;S;401;6996
4015000200;2019-01-01;11057;1254.17;C;VDS;2018-01-13;2021-03-01;S;401;6997
4015000200;2019-01-01;12024;295.78;C;VDS;2018-01-12;2021-03-01;S;401;6998
4015000200;2019-01-01;12025;386.5;D;VDS;2018-01-12;2021-03-01;S;401;6999
4015000200;2019-01-01;12066;1370.0;C;VDS;2018-01-12;2021-03-01;S;401;7000
4015000200;2019-01-01;12067;247.8;C;VDS;2018-01-12;2021-03-01;S;401;7001
4015000200;2019-01-01;12068;3016.01;C;VDS;2018-01-12;2021-03-01;S;401;7002
4015000200;2019-01-01;12069;244.52;C;VDS;2018-01-12;2021-03-01;S;401;7003
4015000200;2019-01-01;12070;666.5;C;VDS;2018-01-12;2021-03-01;S;401;7004
4015000200;2019-01-31;10086;394.86;C;FACT;2018-01-17;2019-01-10;S;401;7005
4015000200;2019-01-31;10087;466.87;C;FACT;2018-01-17;2019-01-10;S;401;7006
4015000200;2019-01-31;10088;44.16;C;FACT;2018-01-17;2019-01-10;S;401;7007
4015000200;2019-01-12;20019;7609.14;D;CHQ;2018-01-12;2021-03-01;S;401;7008
4015000200;2019-01-26;20047;369.52;D;FACT;2018-01-15;2019-01-10;S;401;7009
4015000200;2019-01-26;20048;187.9;C;FACT;2018-01-15;2019-01-10;S;401;7010
4015000200;2019-01-28;20065;13.07;C;FACT;2018-01-15;2019-01-10;S;401;7011
4015000200;2019-01-28;20063;29.99;C;FACT;2018-01-15;2019-01-10;S;401;7012
4015000200;2019-01-28;20064;249.17;C;FACT;2018-01-15;2019-01-31;S;401;7013
4015000200;2019-01-28;20060;49.99;C;FACT;2018-01-15;2019-01-10;S;401;7014
4015000200;2019-01-28;20061;1452.78;C;FACT;2018-01-15;2019-01-10;S;401;7015
4015000200;2019-01-28;20062;156.62;C;FACT;2018-01-15;2019-01-31;S;401;7016
4015000200;2019-01-17;30045;3245.47;D;CHQ;2018-01-17;2021-03-01;S;401;7017
4015000200;2019-01-27;30065;68.59;C;FACT;2018-01-06;2019-01-10;S;401;7018
4015000200;2019-01-27;30064;479.46;C;FACT;2018-01-06;2019-01-10;S;401;7019
4015000200;2019-01-30;60058;54.37;C;FACT;2018-01-25;2019-01-10;S;401;7020
4015000200;2019-01-30;60060;202.74;C;FACT;2018-01-25;2019-01-10;S;401;7021
4015000200;2019-01-30;60064;694.4;C;FACT;2018-01-25;2019-01-10;S;401;7022
4015000200;2019-01-30;60059;187.54;C;FACT;2018-01-25;2019-01-10;S;401;7023
4015000200;2019-01-30;60063;177.19;C;FACT;2018-01-25;2019-01-10;S;401;7024
4015000200;2019-01-30;60061;2571.94;C;FACT;2018-01-25;2019-01-10;S;401;7025
4015000200;2019-01-30;60062;179.78;C;FACT;2018-01-25;2019-01-10;S;401;7026
4015000200;2019-01-10;70042;3366.08;D;CHQ;2018-01-10;2021-03-01;S;401;7027
4015000200;2019-01-31;70039;2.76;C;FACTURE;2018-01-11;2019-01-10;S;401;7028
4015000200;2019-01-25;80045;4067.96;D;CHEQUE;2018-01-25;2021-03-01;S;401;7029
4015000200;2019-01-11;90015;2.76;D;CHEQUE;2018-01-11;2021-03-01;S;401;7030
4015000200;2019-01-30;90061;400.08;C;FACTURE;2018-01-12;2019-01-10;S;401;7031
4015000200;2019-01-30;90062;1275.53;C;FACTURE;2018-01-12;2019-01-10;S;401;7032
4015000200;2019-01-30;90063;608.12;C;FACTURE;2018-01-12;2019-01-10;S;401;7033
4015000200;2019-01-30;90064;1492.19;C;FACTURE;2018-01-12;2019-01-10;S;401;7034
4015000210;2019-01-09;90020;278.4;C;FACTURE;2018-01-12;2019-01-08;S;401;7035
4015000210;2019-01-22;90034;796.56;C;FACTURE;2018-01-26;2019-01-21;S;401;7036
4015000230;2019-01-01;39667;117.97;D;EMERSON>01/01/14;2021-03-01;2021-03-01;X;401;7037
4015000230;2019-01-01;39720;4000.0;D;EMERSON>17/11/14;2018-01-15;2021-03-01;S;401;7038
4015000230;2019-01-01;12053;68420.4;C;EMERSON;2018-01-01;2021-03-01;S;401;7039
4015000230;2019-01-01;12050;2300.4;C;EMERSON;2018-01-17;2021-03-01;S;401;7040
4015000230;2019-01-01;12080;143472.0;C;EMERSON;2018-01-17;2021-03-01;S;401;7041
4015000230;2019-01-17;30056;145772.4;D;CHQ;2018-01-17;2021-03-01;S;401;7042
4015000230;2019-01-26;30017;8733.6;C;FACT;2018-01-26;2019-01-25;S;401;7043
4015000230;2019-01-26;50072;8733.6;D;CHQ;2018-01-26;2021-03-01;S;401;7044
7071100000;2019-01-23;120020;5110.0;C;FACTURE;2021-03-01;2021-03-01;X;707;7045
4015000230;2019-01-14;90014;161.14;C;FACTURE;2018-01-12;2019-01-13;S;401;7046
4015000300;2019-01-09;60040;200.88;C;FACTURE;2018-01-25;2019-01-15;S;401;7047
4015000300;2019-01-25;80040;200.88;D;CHEQUE;2018-01-25;2021-03-01;S;401;7048
4015000300;2019-01-05;100013;1291.8;C;FACTURE;2018-01-15;2019-01-15;S;401;7049
6251900000;2019-01-09;30006;23.71;D;FACT;2021-03-01;2021-03-01;X;625;7050
6251900000;2019-01-12;30003;26.25;D;NDF;2021-03-01;2021-03-01;X;625;7051
6251900000;2019-01-12;30003;25.4;D;NDF;2021-03-01;2021-03-01;X;625;7052
6251900000;2019-01-12;30003;299.0;D;NDF;2021-03-01;2021-03-01;X;625;7053
6251900000;2019-01-26;30001;21.36;D;NDF;2021-03-01;2021-03-01;X;625;7054
6251900000;2019-01-07;40016;145.21;D;FACT;2021-03-01;2021-03-01;X;625;7055
4250700000;2019-01-08;900939;0.9;C;DIFF;2018-01-08;2021-03-01;S;425;7056
6251900000;2019-01-07;40006;53.6;D;NDF;2021-03-01;2021-03-01;X;625;7057
6251900000;2019-01-07;40006;85.0;D;NDF;2021-03-01;2021-03-01;X;625;7058
6251900000;2019-01-10;40001;51.42;D;NDF;2021-03-01;2021-03-01;X;625;7059
6251900000;2019-01-23;40004;23.46;D;NDF;2021-03-01;2021-03-01;X;625;7060
6251900000;2019-01-28;20007;37.4;D;CB;2021-03-01;2021-03-01;X;625;7061
4210000000;2019-01-25;900961;3340.7;D;VIRMT;2021-03-01;2021-03-01;X;421;7062
6251900000;2019-01-30;40009;19.88;D;NDF;2021-03-01;2021-03-01;X;625;7063
6251900000;2019-01-07;50007;83.04;D;FACT;2021-03-01;2021-03-01;X;625;7064
6251900000;2019-01-07;50008;9.21;D;FACT;2021-03-01;2021-03-01;X;625;7065
6251900000;2019-01-20;50003;19.84;D;NDF;2021-03-01;2021-03-01;X;625;7066
6251900000;2019-01-05;60001;54.85;D;NDF;2021-03-01;2021-03-01;X;625;7067
6251900000;2019-01-05;60001;277.31;D;NDF;2021-03-01;2021-03-01;X;625;7068
6251900000;2019-01-26;60003;44.87;D;NDF;2021-03-01;2021-03-01;X;625;7069
6251900000;2019-01-07;70022;73.54;D;FACT;2021-03-01;2021-03-01;X;625;7070
6251900000;2019-01-07;70023;12.7;D;FACT;2021-03-01;2021-03-01;X;625;7071
6251900000;2019-01-08;70003;23.86;D;NDF;2021-03-01;2021-03-01;X;625;7072
6251900000;2019-01-20;70002;39.76;D;NDF;2021-03-01;2021-03-01;X;625;7073
6251900000;2019-01-21;70004;35.0;D;NDF;2021-03-01;2021-03-01;X;625;7074
6251900000;2019-01-31;70033;51.0;D;FACT;2021-03-01;2021-03-01;X;625;7075
6251900000;2019-01-07;80013;23.79;D;FACT;2021-03-01;2021-03-01;X;625;7076
6251900000;2019-01-07;90007;107.1;D;FACTURE;2021-03-01;2021-03-01;X;625;7077
6251900000;2019-01-18;90001;81.67;D;NDF;2021-03-01;2021-03-01;X;625;7078
